componr,competitorClub,competitorName,competitorDoB,competitorNation,speed,length,lengthPoints,judgeA,judgeB,judgeC,judgeD,judgeE,stylePoints,startGate,gatePoints,windSpeed,windPoints,totalPoints,fileid,series,place,date,ctype,judgeNameA,judgeNameB,judgeNameC,judgeNameD,judgeNameE,judgeNationA,judgeNationB,judgeNationC,judgeNationD,judgeNationE,country,gender
22,Sprova IL,STJERNEN Andreas,30 JUL 1988,NOR,103.2,212.0,134.4,18.0,17.5,17.5,17.5,18.0,53.0,04,8.7,0.52,-7.5,188.6,2016-37465-4458-3704-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),U 17 MAR 2016,Flying Hill Individual,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,SZOSTAK Tadeusz,FIN,SLO,SUI,GER,POL,SLO,Gents
22,SV Schwarzach-Salzburg,KRAFT Stefan,13 MAY 1993,AUT,102.8,210.0,132.0,17.5,17.5,17.0,18.0,17.5,52.5,04,8.7,0.34,-4.9,188.3,2016-37465-4458-3704-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),U 17 MAR 2016,Flying Hill Individual,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,SZOSTAK Tadeusz,FIN,SLO,SUI,GER,POL,SLO,Gents
22,Megmilk Snow Brand Ski Team,ITO Daiki,27 DEC 1985,JPN,103.3,212.0,134.4,18.0,18.0,18.0,17.5,17.5,53.5,05,"",0.27,-3.9,184.0,2016-37465-4458-3704-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),U 17 MAR 2016,Flying Hill Individual,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,SZOSTAK Tadeusz,FIN,SLO,SUI,GER,POL,SLO,Gents
22,LSK Lomnice nad Popelkou,KOUDELKA Roman,9 JUL 1989,CZE,103.0,211.5,133.8,17.5,17.5,17.0,17.5,17.5,52.5,05,"",0.38,-5.5,180.8,2016-37465-4458-3704-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),U 17 MAR 2016,Flying Hill Individual,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,SZOSTAK Tadeusz,FIN,SLO,SUI,GER,POL,SLO,Gents
22,KS Eve-nement  Zakopane,STOCH Kamil,25 MAY 1987,POL,102.8,208.5,130.2,17.5,17.5,17.5,17.0,17.0,52.0,05,"",0.19,-2.7,179.5,2016-37465-4458-3704-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),U 17 MAR 2016,Flying Hill Individual,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,SZOSTAK Tadeusz,FIN,SLO,SUI,GER,POL,SLO,Gents
22,SSC Toggenburg,AMMANN Simon,25 JUN 1981,SUI,103.7,214.5,137.4,15.5,15.5,17.0,16.5,16.0,48.0,05,"",0.49,-7.1,178.3,2016-37465-4458-3704-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),U 17 MAR 2016,Flying Hill Individual,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,SZOSTAK Tadeusz,FIN,SLO,SUI,GER,POL,SLO,Gents
22,Douanes - Chamonix,DESCOMBES SEVOIE Vincent,9 JAN 1984,FRA,103.2,208.5,130.2,17.5,17.5,17.5,17.5,17.0,52.5,05,"",0.35,-5.0,177.7,2016-37465-4458-3704-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),U 17 MAR 2016,Flying Hill Individual,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,SZOSTAK Tadeusz,FIN,SLO,SUI,GER,POL,SLO,Gents
22,Altius Nordic Ski Club,BOYD-CLOWES Mackenzie,13 JUL 1991,CAN,103.2,208.0,129.6,18.0,17.5,18.0,17.5,17.0,53.0,05,"",0.43,-6.2,176.4,2016-37465-4458-3704-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),U 17 MAR 2016,Flying Hill Individual,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,SZOSTAK Tadeusz,FIN,SLO,SUI,GER,POL,SLO,Gents
22,SV Innsbruck-Bergisel-Tirol,FETTNER Manuel,17 JUN 1985,AUT,103.0,205.0,126.0,17.5,17.0,17.5,17.5,17.0,52.0,05,"",0.23,-3.3,174.7,2016-37465-4458-3704-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),U 17 MAR 2016,Flying Hill Individual,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,SZOSTAK Tadeusz,FIN,SLO,SUI,GER,POL,SLO,Gents
22,SV Innsbruck-Bergisel-Tirol,POPPINGER Manuel,19 MAY 1989,AUT,102.9,205.0,126.0,17.0,17.0,17.5,17.0,17.5,51.5,05,"",0.26,-3.7,173.8,2016-37465-4458-3704-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),U 17 MAR 2016,Flying Hill Individual,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,SZOSTAK Tadeusz,FIN,SLO,SUI,GER,POL,SLO,Gents
22,Azs Zakopane,STEKALA Andrzej,30 JUN 1995,POL,102.7,203.0,123.6,17.0,17.0,17.5,17.0,17.0,51.0,05,"",0.20,-2.9,171.7,2016-37465-4458-3704-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),U 17 MAR 2016,Flying Hill Individual,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,SZOSTAK Tadeusz,FIN,SLO,SUI,GER,POL,SLO,Gents
22,NSK TRZIC FMG,SEMENIC Anze,1 AUG 1993,SLO,104.7,206.0,127.2,15.5,16.5,15.5,15.5,16.0,47.0,05,"",0.19,-2.7,171.5,2016-37465-4458-3704-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),U 17 MAR 2016,Flying Hill Individual,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,SZOSTAK Tadeusz,FIN,SLO,SUI,GER,POL,SLO,Gents
23,SK Triglav Kranj,KRANJEC Robert,16 JUL 1981,SLO,106.0,224.5,149.4,19.0,18.0,19.0,18.5,19.0,56.5,08,,-0.52,9.1,215.0,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
23,Tromsoe Skiklubb,FORFANG Johann Andre,4 JUL 1995,NOR,105.9,223.5,148.2,18.5,18.5,18.5,18.0,18.5,55.5,08,,-0.46,8.0,211.7,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
23,Kolbukameratene IL,GANGNES Kenneth,15 MAY 1989,NOR,107.5,221.0,145.2,18.5,18.0,18.5,18.0,18.5,55.0,08,,-0.62,10.8,211.0,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
23,UVB Hinzenbach-Oberoesterreich,HAYBOECK Michael,5 MAR 1991,AUT,106.3,218.0,141.6,18.0,18.5,18.5,18.0,18.0,54.5,08,,-0.60,10.5,206.6,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
23,Hornindal Il,FANNEMEL Anders,13 MAY 1991,NOR,106.0,217.0,140.4,18.5,18.0,18.0,18.0,18.5,54.5,08,,-0.58,10.1,205.0,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
23,SK Triglav Kranj,PREVC Peter,20 SEP 1992,SLO,106.7,218.0,141.6,18.5,18.5,18.5,18.0,18.0,55.0,08,,-0.43,7.5,204.1,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
23,Kongsberg If,TANDE Daniel Andre,24 JAN 1994,NOR,106.6,219.0,142.8,18.5,18.5,18.5,18.5,18.5,55.5,08,,-0.33,5.7,204.0,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
23,WSV DJK Rastbuechl,FREUND Severin,11 MAY 1988,GER,106.4,216.5,139.8,18.5,18.0,18.0,18.0,19.0,54.5,08,,-0.49,8.5,202.8,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
23,Tsuchiya Home Ski Team,KASAI Noriaki,6 JUN 1972,JPN,105.6,216.5,139.8,18.5,17.5,18.0,18.0,18.0,54.0,08,,-0.46,8.0,201.8,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
23,Sprova IL,STJERNEN Andreas,30 JUL 1988,NOR,106.8,218.5,142.2,18.5,19.0,18.5,18.0,18.5,55.5,08,,-0.22,3.8,201.5,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
23,SV Schwarzach-Salzburg,KRAFT Stefan,13 MAY 1993,AUT,106.1,210.0,132.0,18.0,17.5,18.0,17.5,18.0,53.5,08,,-0.87,15.2,200.7,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
23,Megmilk Snow Brand Ski Team,ITO Daiki,27 DEC 1985,JPN,105.9,219.0,142.8,18.5,18.0,18.5,18.5,18.0,55.0,08,,-0.16,2.8,200.6,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
23,Kitano Construction Corp. Ski Club,TAKEUCHI Taku,20 MAY 1987,JPN,105.1,214.5,137.4,18.0,18.0,18.0,18.0,18.0,54.0,08,,-0.37,6.4,197.8,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
23,SV Innsbruck-Bergisel-Tirol,POPPINGER Manuel,19 MAY 1989,AUT,105.4,212.5,135.0,17.5,17.0,17.5,17.5,17.5,52.5,08,,-0.56,9.8,197.3,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
23,SD Dolomiti,TEPES Jurij,14 FEB 1989,SLO,106.6,212.5,135.0,18.5,18.0,18.0,18.0,18.5,54.5,08,,-0.40,7.0,196.5,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
23,AZS Zakopane,KOT Maciej,9 JUN 1991,POL,106.0,215.0,138.0,18.0,17.5,17.5,17.5,17.5,52.5,08,,-0.33,5.7,196.2,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
23,KS Eve-nement  Zakopane,STOCH Kamil,25 MAY 1987,POL,105.4,213.5,136.2,17.5,17.5,17.5,17.0,17.5,52.5,08,,-0.37,6.4,195.1,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
23,SV Innsbruck-Bergisel-Tirol,FETTNER Manuel,17 JUN 1985,AUT,105.8,212.0,134.4,17.5,17.5,17.5,18.0,18.0,53.0,08,,-0.42,7.3,194.7,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
23,SG Nickelhuette Aue,FREITAG Richard,14 AUG 1991,GER,106.3,206.5,127.8,17.5,18.0,17.0,17.5,17.5,52.5,08,,-0.75,13.1,193.4,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
23,TSV Siegsdorf,EISENBICHLER Markus,3 APR 1991,GER,105.8,211.0,133.2,18.0,17.5,17.5,18.0,17.5,53.0,08,,-0.40,7.0,193.2,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
23,LSK Lomnice nad Popelkou,KOUDELKA Roman,9 JUL 1989,CZE,105.6,212.5,135.0,18.0,18.0,18.0,18.0,18.0,54.0,08,,-0.21,3.7,192.7,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
23,Bekkelaget SK,HAUER Joachim,2 FEB 1991,NOR,105.3,208.5,130.2,17.0,17.0,16.5,17.0,17.5,51.0,08,,-0.52,9.1,190.3,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
23,Azs Zakopane,STEKALA Andrzej,30 JUN 1995,POL,105.6,210.0,132.0,17.5,17.0,17.5,17.5,17.5,52.5,08,,-0.16,2.8,187.3,2016-37465-4459-3705-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),RI 18 MAR 2016,Flying Hill Individual,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,PIGUET David,LAIS Michael,POL,FIN,SLO,SUI,GER,SLO,Gents
24,SK Triglav Kranj,PREVC Peter,20 SEP 1992,SLO,103.2,238.0,165.6,19.5,20.0,20.0,19.0,20.0,59.5,06,8.3,0.81,-11.7,221.7,2016-37465-4461-3707-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Planica (SLO),N 20 MAR 2016,Flying Hill Individual,PIGUET David,LAIS Michael,SZOSTAK Tadeusz,HYVAERINEN Jani,OGRAJENSEK Luka,SUI,GER,POL,FIN,SLO,SLO,Gents
